customer_id,segment,country,onboarding_date,kyc_status
CUS012906,RETAIL,SG,2021-07-01,VERIFIED
CUS012907,SME,AE,2023-09-07,VERIFIED
CUS012908,RETAIL,IN,2024-08-23,VERIFIED
CUS012909,RETAIL,AE,2021-10-09,VERIFIED
CUS012910,RETAIL,IN,2023-05-24,VERIFIED
CUS012911,SME,IN,2023-11-11,VERIFIED
CUS012912,RETAIL,SG,2021-12-17,VERIFIED
CUS012913,RETAIL,SG,2023-02-27,VERIFIED
CUS012914,RETAIL,AE,2023-10-12,VERIFIED
CUS012915,RETAIL,SG,2023-06-26,VERIFIED
CUS012916,SME,IN,2021-06-10,VERIFIED
CUS012917,RETAIL,AE,2023-11-05,VERIFIED
CUS012918,RETAIL,AE,2021-06-03,PENDING
CUS012919,SME,IN,2022-09-30,VERIFIED
CUS012920,RETAIL,IN,2024-10-14,PENDING
CUS012921,RETAIL,IN,2024-07-27,VERIFIED
CUS012922,RETAIL,AE,2022-08-23,VERIFIED
CUS012923,RETAIL,AE,2024-06-24,VERIFIED
CUS012924,SME,AE,2024-06-12,VERIFIED
CUS012925,SME,IN,2023-03-25,VERIFIED
CUS012926,RETAIL,IN,2023-04-25,VERIFIED
CUS012927,SME,IN,2021-05-25,VERIFIED
CUS012928,RETAIL,IN,2021-07-25,VERIFIED
CUS012929,RETAIL,IN,2021-06-10,VERIFIED
CUS012930,RETAIL,IN,2024-09-21,VERIFIED
CUS012931,SME,IN,2021-12-03,VERIFIED
CUS012932,RETAIL,IN,2021-05-30,VERIFIED
CUS012933,RETAIL,SG,2022-08-29,VERIFIED
CUS012934,RETAIL,IN,2021-03-11,VERIFIED
CUS012935,RETAIL,IN,2021-12-04,VERIFIED
CUS012936,RETAIL,IN,2022-06-08,VERIFIED
CUS012937,RETAIL,AE,2023-06-13,VERIFIED
CUS012938,SME,SG,2023-08-22,VERIFIED
CUS012939,SME,SG,2023-06-28,VERIFIED
CUS012940,RETAIL,SG,2024-01-16,VERIFIED
CUS012941,SME,SG,2022-10-14,VERIFIED
CUS012942,SME,SG,2023-05-07,VERIFIED
CUS012943,SME,IN,2023-11-12,VERIFIED
CUS012944,RETAIL,IN,2024-04-25,VERIFIED
CUS012945,SME,IN,2023-01-10,VERIFIED
CUS012946,RETAIL,IN,2024-12-04,VERIFIED
CUS012947,RETAIL,IN,2023-07-29,VERIFIED
CUS012948,RETAIL,IN,2024-10-06,VERIFIED
CUS012949,RETAIL,IN,2023-09-20,VERIFIED
CUS012950,SME,IN,2022-06-18,VERIFIED
CUS012951,RETAIL,IN,2022-07-24,VERIFIED
CUS012952,RETAIL,IN,2024-12-03,VERIFIED
CUS012953,RETAIL,IN,2022-04-16,VERIFIED
CUS012954,SME,IN,2023-11-06,VERIFIED
CUS012955,RETAIL,SG,2023-03-07,VERIFIED
CUS012956,SME,IN,2022-05-31,VERIFIED
CUS012957,RETAIL,IN,2024-11-12,VERIFIED
CUS012958,RETAIL,IN,2024-05-02,VERIFIED
CUS012959,RETAIL,IN,2024-05-15,VERIFIED
CUS012960,SME,IN,2023-09-24,VERIFIED
CUS012961,SME,IN,2024-12-10,VERIFIED
CUS012962,RETAIL,IN,2024-11-18,VERIFIED
CUS012963,RETAIL,AE,2023-01-15,VERIFIED
CUS012964,RETAIL,SG,2024-07-28,VERIFIED
CUS012965,RETAIL,IN,2023-05-03,VERIFIED
CUS012966,RETAIL,IN,2024-02-20,VERIFIED
CUS012967,RETAIL,SG,2021-03-10,VERIFIED
CUS012968,RETAIL,IN,2024-07-09,VERIFIED
CUS012969,SME,AE,2023-03-01,VERIFIED
CUS012970,RETAIL,IN,2023-03-13,VERIFIED
CUS012971,RETAIL,IN,2022-03-04,VERIFIED
CUS012972,RETAIL,IN,2024-07-08,VERIFIED
CUS012973,RETAIL,AE,2021-04-22,VERIFIED
CUS012974,RETAIL,AE,2023-11-01,VERIFIED
CUS012975,SME,AE,2024-11-14,VERIFIED
CUS012976,RETAIL,IN,2022-03-26,VERIFIED
CUS012977,RETAIL,SG,2022-12-04,VERIFIED
CUS012978,RETAIL,IN,2022-07-01,VERIFIED
CUS012979,RETAIL,IN,2021-07-05,VERIFIED
CUS012980,RETAIL,SG,2023-07-15,VERIFIED
CUS012981,SME,AE,2021-07-10,VERIFIED
CUS012982,RETAIL,IN,2021-06-08,VERIFIED
CUS012983,SME,IN,2022-11-27,VERIFIED
CUS012984,RETAIL,IN,2021-12-26,VERIFIED
CUS012985,SME,IN,2024-11-15,VERIFIED
CUS012986,SME,IN,2022-09-04,PENDING
CUS012987,RETAIL,AE,2024-09-11,VERIFIED
CUS012988,RETAIL,IN,2023-05-01,VERIFIED
CUS012989,SME,SG,2022-02-17,VERIFIED
CUS012990,SME,IN,2024-10-09,VERIFIED
CUS012991,RETAIL,IN,2023-06-12,VERIFIED
CUS012992,SME,IN,2023-06-04,VERIFIED
CUS012993,SME,IN,2024-02-03,VERIFIED
CUS012994,RETAIL,IN,2022-11-30,VERIFIED
CUS012995,RETAIL,SG,2021-11-27,VERIFIED
CUS012996,RETAIL,AE,2021-03-16,VERIFIED
CUS012997,RETAIL,IN,2021-07-13,VERIFIED
CUS012998,SME,IN,2021-05-10,VERIFIED
CUS012999,SME,AE,2024-03-22,VERIFIED
CUS013000,RETAIL,IN,2024-07-28,VERIFIED
CUS013001,RETAIL,AE,2024-04-21,VERIFIED
CUS013002,RETAIL,AE,2021-04-02,PENDING
CUS013003,RETAIL,AE,2024-03-02,VERIFIED
CUS013004,RETAIL,IN,2022-02-10,VERIFIED
CUS013005,RETAIL,SG,2023-06-14,VERIFIED
CUS013006,RETAIL,IN,2022-05-23,VERIFIED
CUS013007,RETAIL,IN,2022-02-12,VERIFIED
CUS013008,SME,AE,2021-07-17,VERIFIED
CUS013009,RETAIL,IN,2024-09-02,VERIFIED
CUS013010,RETAIL,SG,2023-10-04,VERIFIED
CUS013011,SME,IN,2024-07-20,VERIFIED
CUS013012,SME,IN,2023-06-22,VERIFIED
CUS013013,RETAIL,SG,2023-08-10,VERIFIED
CUS013014,RETAIL,SG,2021-08-31,VERIFIED
CUS013015,RETAIL,IN,2022-04-23,VERIFIED
CUS013016,RETAIL,AE,2024-08-09,VERIFIED
CUS013017,RETAIL,IN,2023-04-19,PENDING
CUS013018,RETAIL,AE,2022-04-15,REJECTED
CUS013019,RETAIL,SG,2022-03-01,VERIFIED
CUS013020,RETAIL,SG,2021-11-25,VERIFIED
CUS013021,SME,IN,2024-02-22,VERIFIED
CUS013022,RETAIL,IN,2021-08-11,VERIFIED
CUS013023,RETAIL,AE,2021-07-17,VERIFIED
CUS013024,RETAIL,IN,2024-03-01,VERIFIED
CUS013025,RETAIL,IN,2022-06-22,VERIFIED
CUS013026,RETAIL,SG,2022-05-27,VERIFIED
CUS013027,RETAIL,SG,2021-08-19,PENDING
CUS013028,SME,AE,2024-09-03,VERIFIED
CUS013029,SME,SG,2024-02-11,VERIFIED
CUS013030,SME,AE,2021-09-14,PENDING
CUS013031,RETAIL,IN,2024-11-12,VERIFIED
CUS013032,SME,SG,2023-02-27,VERIFIED
CUS013033,RETAIL,AE,2023-11-18,PENDING
CUS013034,RETAIL,SG,2022-08-12,VERIFIED
CUS013035,RETAIL,IN,2023-03-11,VERIFIED
CUS013036,RETAIL,IN,2021-09-28,VERIFIED
CUS013037,RETAIL,IN,2024-09-15,VERIFIED
CUS013038,SME,SG,2023-01-24,VERIFIED
CUS013039,RETAIL,IN,2023-01-07,VERIFIED
CUS013040,SME,SG,2023-01-20,VERIFIED
CUS013041,RETAIL,AE,2024-09-15,VERIFIED
CUS013042,RETAIL,IN,2023-03-23,VERIFIED
CUS013043,RETAIL,IN,2021-08-18,VERIFIED
CUS013044,RETAIL,IN,2022-09-14,VERIFIED
CUS013045,SME,IN,2024-08-02,VERIFIED
CUS013046,RETAIL,IN,2022-04-03,PENDING
CUS013047,RETAIL,IN,2021-06-11,VERIFIED
CUS013048,RETAIL,SG,2021-12-01,VERIFIED
CUS013049,SME,IN,2024-08-23,VERIFIED
CUS013050,RETAIL,IN,2024-11-21,PENDING
CUS013051,RETAIL,IN,2024-04-30,VERIFIED
CUS013052,RETAIL,AE,2023-09-02,VERIFIED
CUS013053,RETAIL,IN,2021-06-16,VERIFIED
CUS013054,RETAIL,IN,2023-05-07,VERIFIED
CUS013055,RETAIL,AE,2021-04-14,VERIFIED
CUS013056,RETAIL,IN,2024-08-16,VERIFIED
CUS013057,RETAIL,IN,2022-01-31,VERIFIED
CUS013058,RETAIL,IN,2022-02-14,PENDING
CUS013059,RETAIL,SG,2021-04-29,VERIFIED
CUS013060,RETAIL,AE,2022-12-31,VERIFIED
CUS013061,RETAIL,IN,2022-09-07,VERIFIED
CUS013062,RETAIL,SG,2024-12-30,VERIFIED
CUS013063,RETAIL,SG,2021-08-16,VERIFIED
CUS013064,RETAIL,AE,2022-08-02,VERIFIED
CUS013065,SME,AE,2022-04-26,VERIFIED
CUS013066,SME,SG,2023-09-15,VERIFIED
CUS013067,RETAIL,IN,2024-09-15,VERIFIED
CUS013068,RETAIL,IN,2022-03-21,VERIFIED
CUS013069,RETAIL,AE,2022-03-13,VERIFIED
CUS013070,SME,IN,2024-04-25,VERIFIED
CUS013071,RETAIL,IN,2021-11-04,VERIFIED
CUS013072,SME,AE,2024-12-31,VERIFIED
CUS013073,RETAIL,AE,2022-07-02,VERIFIED
CUS013074,RETAIL,SG,2024-09-02,VERIFIED
CUS013075,SME,AE,2022-02-14,VERIFIED
CUS013076,RETAIL,IN,2023-04-26,VERIFIED
CUS013077,SME,SG,2023-10-01,VERIFIED
CUS013078,RETAIL,AE,2022-02-19,PENDING
CUS013079,RETAIL,IN,2021-12-04,VERIFIED
CUS013080,RETAIL,IN,2022-09-09,VERIFIED
CUS013081,RETAIL,SG,2022-03-12,VERIFIED
CUS013082,RETAIL,IN,2024-12-12,REJECTED
CUS013083,RETAIL,IN,2021-11-08,VERIFIED
CUS013084,RETAIL,IN,2022-09-26,VERIFIED
CUS013085,RETAIL,IN,2024-05-27,VERIFIED
CUS013086,SME,IN,2023-02-26,VERIFIED
CUS013087,SME,AE,2022-08-08,VERIFIED
CUS013088,RETAIL,SG,2021-12-13,VERIFIED
CUS013089,SME,SG,2023-01-07,VERIFIED
CUS013090,SME,IN,2024-01-08,VERIFIED
CUS013091,RETAIL,IN,2024-01-11,VERIFIED
CUS013092,SME,IN,2022-04-01,VERIFIED
CUS013093,RETAIL,AE,2021-09-12,VERIFIED
CUS013094,SME,AE,2022-08-01,VERIFIED
CUS013095,RETAIL,IN,2021-12-10,REJECTED
CUS013096,SME,AE,2022-08-13,VERIFIED
CUS013097,RETAIL,IN,2023-02-14,VERIFIED
CUS013098,RETAIL,IN,2023-06-14,VERIFIED
CUS013099,SME,SG,2023-02-17,VERIFIED
CUS013100,RETAIL,IN,2024-12-15,VERIFIED
CUS013101,RETAIL,AE,2022-10-15,VERIFIED
CUS013102,RETAIL,IN,2024-04-14,VERIFIED
CUS013103,RETAIL,SG,2021-07-21,VERIFIED
CUS013104,RETAIL,IN,2021-10-08,VERIFIED
CUS013105,RETAIL,IN,2023-02-10,PENDING
CUS013106,RETAIL,IN,2022-08-22,VERIFIED
CUS013107,RETAIL,AE,2024-11-10,VERIFIED
CUS013108,SME,IN,2022-10-15,VERIFIED
CUS013109,RETAIL,SG,2021-09-29,VERIFIED
CUS013110,RETAIL,IN,2022-12-28,VERIFIED
CUS013111,RETAIL,IN,2021-09-15,VERIFIED
CUS013112,SME,IN,2024-09-16,VERIFIED
CUS013113,RETAIL,SG,2021-04-08,VERIFIED
CUS013114,RETAIL,IN,2023-09-03,VERIFIED
CUS013115,SME,IN,2024-11-24,VERIFIED
CUS013116,RETAIL,IN,2022-08-19,VERIFIED
CUS013117,SME,IN,2022-08-25,VERIFIED
CUS013118,RETAIL,IN,2024-07-10,VERIFIED
CUS013119,RETAIL,IN,2023-09-04,VERIFIED
CUS013120,RETAIL,IN,2021-06-22,VERIFIED
CUS013121,RETAIL,SG,2024-04-12,VERIFIED
CUS013122,RETAIL,IN,2024-09-22,VERIFIED
CUS013123,RETAIL,SG,2021-11-08,VERIFIED
CUS013124,SME,IN,2022-05-26,VERIFIED
CUS013125,RETAIL,AE,2023-02-03,VERIFIED
CUS013126,RETAIL,AE,2023-11-07,VERIFIED
CUS013127,RETAIL,IN,2021-08-31,VERIFIED
CUS013128,SME,IN,2021-09-10,VERIFIED
CUS013129,SME,IN,2024-12-31,VERIFIED
CUS013130,RETAIL,AE,2021-11-01,VERIFIED
CUS013131,RETAIL,IN,2023-03-11,VERIFIED
CUS013132,SME,IN,2023-09-23,VERIFIED
CUS013133,SME,IN,2023-09-02,VERIFIED
CUS013134,RETAIL,IN,2023-03-27,VERIFIED
CUS013135,RETAIL,SG,2022-10-21,PENDING
CUS013136,RETAIL,SG,2021-04-30,VERIFIED
CUS013137,RETAIL,AE,2024-11-27,VERIFIED
CUS013138,SME,AE,2022-09-03,PENDING
CUS013139,SME,SG,2024-10-02,VERIFIED
CUS013140,SME,IN,2024-12-24,VERIFIED
CUS013141,SME,AE,2023-11-04,REJECTED
CUS013142,SME,SG,2022-01-09,VERIFIED
CUS013143,RETAIL,AE,2023-09-06,VERIFIED
CUS013144,SME,AE,2023-08-15,VERIFIED
CUS013145,RETAIL,IN,2021-07-18,VERIFIED
CUS013146,RETAIL,SG,2023-12-12,VERIFIED
CUS013147,RETAIL,SG,2022-01-23,VERIFIED
CUS013148,RETAIL,IN,2021-10-25,VERIFIED
CUS013149,RETAIL,SG,2022-07-10,VERIFIED
CUS013150,RETAIL,IN,2021-04-18,VERIFIED
CUS013151,RETAIL,IN,2021-03-26,VERIFIED
CUS013152,RETAIL,IN,2024-10-07,VERIFIED
CUS013153,RETAIL,SG,2024-05-08,VERIFIED
CUS013154,RETAIL,SG,2023-07-05,VERIFIED
CUS013155,RETAIL,IN,2022-06-14,VERIFIED
CUS013156,RETAIL,IN,2023-12-07,VERIFIED
CUS013157,SME,IN,2022-07-24,PENDING
CUS013158,RETAIL,IN,2021-07-25,VERIFIED
CUS013159,RETAIL,IN,2024-12-24,VERIFIED
CUS013160,RETAIL,IN,2021-09-05,VERIFIED
CUS013161,RETAIL,AE,2023-02-21,VERIFIED
CUS013162,RETAIL,IN,2021-07-20,VERIFIED
CUS013163,SME,IN,2022-05-25,VERIFIED
CUS013164,RETAIL,AE,2024-11-03,VERIFIED
CUS013165,SME,IN,2021-07-18,VERIFIED
CUS013166,RETAIL,AE,2024-10-23,VERIFIED
CUS013167,RETAIL,IN,2024-01-17,VERIFIED
CUS013168,RETAIL,IN,2022-11-22,VERIFIED
CUS013169,SME,IN,2021-07-16,VERIFIED
CUS013170,SME,IN,2024-05-13,VERIFIED
CUS013171,RETAIL,AE,2022-12-10,VERIFIED
CUS013172,RETAIL,SG,2024-07-28,VERIFIED
CUS013173,RETAIL,SG,2023-09-14,VERIFIED
CUS013174,RETAIL,IN,2024-01-03,VERIFIED
CUS013175,RETAIL,AE,2023-05-13,VERIFIED
CUS013176,SME,IN,2022-04-14,PENDING
CUS013177,RETAIL,IN,2022-03-30,VERIFIED
CUS013178,RETAIL,AE,2022-06-06,VERIFIED
CUS013179,RETAIL,IN,2024-11-24,VERIFIED
CUS013180,RETAIL,IN,2021-12-29,VERIFIED
CUS013181,SME,IN,2022-07-11,VERIFIED
CUS013182,RETAIL,IN,2024-10-06,VERIFIED
CUS013183,RETAIL,SG,2021-05-17,VERIFIED
CUS013184,RETAIL,IN,2022-01-25,VERIFIED
CUS013185,SME,AE,2022-05-09,VERIFIED
CUS013186,RETAIL,IN,2023-02-15,VERIFIED
CUS013187,RETAIL,IN,2021-12-16,VERIFIED
CUS013188,RETAIL,SG,2023-10-21,VERIFIED
CUS013189,SME,SG,2022-03-24,VERIFIED
CUS013190,RETAIL,IN,2022-08-31,VERIFIED
CUS013191,SME,IN,2022-08-31,VERIFIED
CUS013192,SME,SG,2021-12-09,VERIFIED
CUS013193,RETAIL,AE,2024-05-04,VERIFIED
CUS013194,RETAIL,IN,2024-08-09,VERIFIED
CUS013195,SME,IN,2022-11-16,VERIFIED
CUS013196,RETAIL,SG,2021-11-28,VERIFIED
CUS013197,SME,IN,2024-01-13,VERIFIED
CUS013198,SME,IN,2022-10-27,VERIFIED
CUS013199,RETAIL,AE,2021-05-02,VERIFIED
CUS013200,RETAIL,IN,2022-08-17,VERIFIED
CUS013201,RETAIL,IN,2024-09-13,VERIFIED
CUS013202,RETAIL,IN,2021-08-20,REJECTED
CUS013203,RETAIL,IN,2021-04-06,VERIFIED
CUS013204,RETAIL,IN,2022-04-14,VERIFIED
CUS013205,RETAIL,IN,2022-08-31,VERIFIED
CUS013206,SME,IN,2022-10-08,VERIFIED
CUS013207,RETAIL,IN,2022-08-13,VERIFIED
CUS013208,RETAIL,SG,2023-09-19,VERIFIED
CUS013209,RETAIL,IN,2022-07-14,VERIFIED
CUS013210,RETAIL,IN,2023-01-18,VERIFIED
CUS013211,RETAIL,IN,2021-12-20,VERIFIED
CUS013212,SME,IN,2021-10-18,VERIFIED
CUS013213,RETAIL,IN,2022-04-14,VERIFIED
CUS013214,RETAIL,IN,2021-03-10,VERIFIED
CUS013215,RETAIL,IN,2023-04-14,VERIFIED
CUS013216,RETAIL,IN,2022-02-08,VERIFIED
CUS013217,RETAIL,IN,2023-09-10,VERIFIED
CUS013218,RETAIL,AE,2021-12-22,VERIFIED
CUS013219,RETAIL,AE,2023-12-24,VERIFIED
CUS013220,RETAIL,AE,2022-04-28,VERIFIED
CUS013221,RETAIL,IN,2024-12-13,VERIFIED
CUS013222,RETAIL,SG,2022-01-24,VERIFIED
CUS013223,RETAIL,IN,2023-11-22,VERIFIED
CUS013224,SME,IN,2024-01-27,VERIFIED
CUS013225,RETAIL,AE,2023-09-22,VERIFIED
CUS013226,RETAIL,SG,2023-05-19,VERIFIED
CUS013227,SME,IN,2024-07-06,VERIFIED
CUS013228,RETAIL,AE,2022-11-15,VERIFIED
CUS013229,RETAIL,IN,2024-07-12,VERIFIED
CUS013230,SME,IN,2022-11-24,VERIFIED
CUS013231,RETAIL,IN,2023-08-04,VERIFIED
CUS013232,RETAIL,IN,2022-09-18,PENDING
CUS013233,RETAIL,AE,2024-06-04,VERIFIED
CUS013234,SME,IN,2021-04-10,VERIFIED
CUS013235,RETAIL,IN,2024-12-12,VERIFIED
CUS013236,RETAIL,SG,2021-09-22,VERIFIED
CUS013237,RETAIL,AE,2023-08-28,VERIFIED
CUS013238,RETAIL,AE,2021-10-31,VERIFIED
CUS013239,RETAIL,AE,2022-09-20,VERIFIED
CUS013240,RETAIL,AE,2021-10-27,VERIFIED
CUS013241,RETAIL,SG,2022-11-16,VERIFIED
CUS013242,RETAIL,IN,2021-12-18,VERIFIED
CUS013243,RETAIL,AE,2022-06-29,VERIFIED
CUS013244,RETAIL,IN,2022-05-27,PENDING
CUS013245,RETAIL,IN,2022-10-24,VERIFIED
CUS013246,RETAIL,IN,2024-01-08,VERIFIED
CUS013247,RETAIL,IN,2021-10-01,VERIFIED
CUS013248,RETAIL,IN,2021-09-21,VERIFIED
CUS013249,SME,AE,2022-03-26,VERIFIED
CUS013250,RETAIL,IN,2023-12-07,VERIFIED
CUS013251,RETAIL,IN,2023-06-11,VERIFIED
CUS013252,SME,IN,2022-03-24,VERIFIED
CUS013253,RETAIL,SG,2024-04-15,VERIFIED
CUS013254,RETAIL,IN,2024-07-30,VERIFIED
CUS013255,RETAIL,IN,2023-06-18,PENDING
CUS013256,SME,SG,2022-11-27,VERIFIED
CUS013257,RETAIL,IN,2021-07-30,VERIFIED
CUS013258,RETAIL,IN,2023-10-13,VERIFIED
CUS013259,RETAIL,IN,2024-03-05,VERIFIED
CUS013260,RETAIL,IN,2022-04-21,PENDING
CUS013261,RETAIL,SG,2021-08-25,VERIFIED
CUS013262,SME,IN,2021-09-22,VERIFIED
CUS013263,SME,IN,2022-07-31,VERIFIED
CUS013264,RETAIL,AE,2024-12-11,VERIFIED
CUS013265,SME,SG,2022-07-02,VERIFIED
CUS013266,SME,IN,2024-07-25,VERIFIED
CUS013267,SME,SG,2021-12-26,VERIFIED
CUS013268,SME,IN,2021-06-16,VERIFIED
CUS013269,SME,IN,2022-08-30,PENDING
CUS013270,RETAIL,SG,2024-02-02,VERIFIED
CUS013271,RETAIL,IN,2023-11-10,VERIFIED
CUS013272,RETAIL,IN,2022-03-15,VERIFIED
CUS013273,RETAIL,AE,2022-02-03,VERIFIED
CUS013274,SME,SG,2021-11-21,VERIFIED
CUS013275,SME,AE,2024-08-12,VERIFIED
CUS013276,SME,AE,2022-03-02,VERIFIED
CUS013277,SME,IN,2021-04-28,VERIFIED
CUS013278,RETAIL,SG,2024-11-18,VERIFIED
CUS013279,RETAIL,IN,2023-05-09,VERIFIED
CUS013280,RETAIL,SG,2022-03-09,VERIFIED
CUS013281,RETAIL,IN,2022-12-23,PENDING
CUS013282,SME,IN,2021-04-26,VERIFIED
CUS013283,RETAIL,IN,2022-05-31,REJECTED
CUS013284,RETAIL,SG,2023-08-04,VERIFIED
CUS013285,RETAIL,IN,2022-08-15,VERIFIED
CUS013286,RETAIL,IN,2022-04-13,VERIFIED
CUS013287,SME,AE,2022-01-03,VERIFIED
CUS013288,SME,SG,2023-12-11,VERIFIED
CUS013289,RETAIL,IN,2021-06-29,VERIFIED
CUS013290,SME,IN,2021-03-07,VERIFIED
CUS013291,RETAIL,AE,2024-03-06,VERIFIED
CUS013292,RETAIL,IN,2024-03-16,VERIFIED
CUS013293,RETAIL,IN,2023-07-13,PENDING
CUS013294,SME,AE,2023-11-01,PENDING
CUS013295,SME,IN,2024-04-16,VERIFIED
CUS013296,RETAIL,IN,2024-05-11,VERIFIED
CUS013297,RETAIL,IN,2022-04-14,VERIFIED
CUS013298,SME,IN,2021-05-05,VERIFIED
CUS013299,SME,IN,2024-08-20,VERIFIED
CUS013300,RETAIL,SG,2022-10-25,PENDING
CUS013301,RETAIL,IN,2023-12-07,VERIFIED
CUS013302,RETAIL,SG,2024-01-22,VERIFIED
CUS013303,SME,SG,2022-10-24,VERIFIED
CUS013304,RETAIL,AE,2024-06-27,VERIFIED
CUS013305,RETAIL,IN,2024-09-07,VERIFIED
CUS013306,SME,SG,2021-08-26,VERIFIED
CUS013307,RETAIL,IN,2023-04-18,VERIFIED
CUS013308,RETAIL,SG,2024-10-06,VERIFIED
CUS013309,SME,IN,2021-08-23,VERIFIED
CUS013310,RETAIL,SG,2022-07-16,VERIFIED
CUS013311,RETAIL,IN,2022-03-05,VERIFIED
CUS013312,RETAIL,SG,2022-08-31,VERIFIED
CUS013313,RETAIL,IN,2023-03-10,VERIFIED
CUS013314,RETAIL,IN,2022-01-17,VERIFIED
CUS013315,RETAIL,IN,2023-09-07,VERIFIED
CUS013316,RETAIL,IN,2022-05-23,VERIFIED
CUS013317,RETAIL,SG,2021-08-15,VERIFIED
CUS013318,SME,SG,2021-10-18,VERIFIED
CUS013319,RETAIL,SG,2022-11-17,VERIFIED
CUS013320,SME,SG,2024-11-09,VERIFIED
CUS013321,SME,SG,2024-12-11,VERIFIED
CUS013322,RETAIL,AE,2023-05-10,VERIFIED
CUS013323,RETAIL,IN,2022-06-18,VERIFIED
CUS013324,RETAIL,IN,2024-09-10,VERIFIED
CUS013325,RETAIL,SG,2023-06-06,VERIFIED
CUS013326,RETAIL,IN,2023-06-14,VERIFIED
CUS013327,RETAIL,IN,2023-03-31,VERIFIED
CUS013328,SME,IN,2022-11-08,VERIFIED
CUS013329,RETAIL,IN,2023-12-08,VERIFIED
CUS013330,RETAIL,IN,2022-09-23,VERIFIED
CUS013331,SME,SG,2023-04-09,VERIFIED
CUS013332,SME,IN,2021-06-17,VERIFIED
CUS013333,SME,SG,2023-10-05,VERIFIED
CUS013334,RETAIL,IN,2021-06-21,VERIFIED
CUS013335,RETAIL,SG,2021-04-25,VERIFIED
CUS013336,RETAIL,SG,2023-10-26,VERIFIED
CUS013337,RETAIL,IN,2023-06-11,VERIFIED
CUS013338,RETAIL,IN,2022-04-29,VERIFIED
CUS013339,SME,IN,2023-04-01,VERIFIED
CUS013340,RETAIL,AE,2022-04-10,VERIFIED
CUS013341,SME,IN,2024-01-05,VERIFIED
CUS013342,RETAIL,IN,2021-05-02,VERIFIED
CUS013343,RETAIL,IN,2022-04-30,VERIFIED
CUS013344,SME,IN,2024-09-06,VERIFIED
CUS013345,RETAIL,IN,2024-01-27,VERIFIED
CUS013346,RETAIL,SG,2022-08-21,VERIFIED
CUS013347,RETAIL,IN,2023-11-18,PENDING
CUS013348,RETAIL,AE,2023-06-11,PENDING
CUS013349,RETAIL,IN,2022-07-11,VERIFIED
CUS013350,RETAIL,IN,2023-09-03,VERIFIED
CUS013351,RETAIL,SG,2021-07-16,VERIFIED
CUS013352,SME,SG,2022-08-21,PENDING
CUS013353,SME,AE,2023-05-25,VERIFIED
CUS013354,SME,IN,2023-12-07,VERIFIED
CUS013355,SME,IN,2023-11-15,VERIFIED
CUS013356,RETAIL,SG,2024-11-12,VERIFIED
CUS013357,RETAIL,IN,2024-09-03,VERIFIED
CUS013358,SME,SG,2022-01-09,VERIFIED
CUS013359,RETAIL,IN,2022-01-21,VERIFIED
CUS013360,RETAIL,IN,2024-09-02,VERIFIED
CUS013361,RETAIL,SG,2022-11-20,VERIFIED
CUS013362,RETAIL,SG,2023-09-30,VERIFIED
CUS013363,RETAIL,AE,2022-05-01,VERIFIED
CUS013364,SME,AE,2022-09-22,VERIFIED
CUS013365,RETAIL,IN,2021-12-09,VERIFIED
CUS013366,RETAIL,SG,2022-08-12,VERIFIED
CUS013367,RETAIL,AE,2024-03-28,VERIFIED
CUS013368,RETAIL,IN,2022-06-14,VERIFIED
CUS013369,RETAIL,IN,2021-10-21,VERIFIED
CUS013370,RETAIL,AE,2021-03-11,VERIFIED
CUS013371,SME,IN,2022-04-22,VERIFIED
CUS013372,RETAIL,AE,2023-06-20,VERIFIED
CUS013373,RETAIL,IN,2023-01-20,VERIFIED
CUS013374,RETAIL,AE,2024-06-23,VERIFIED
CUS013375,RETAIL,SG,2022-07-25,VERIFIED
CUS013376,RETAIL,SG,2024-06-22,VERIFIED
CUS013377,RETAIL,SG,2024-01-03,VERIFIED
CUS013378,RETAIL,IN,2023-01-18,VERIFIED
CUS013379,RETAIL,SG,2023-03-04,VERIFIED
CUS013380,RETAIL,AE,2023-07-14,VERIFIED
CUS013381,RETAIL,AE,2022-07-10,VERIFIED
CUS013382,RETAIL,AE,2021-07-03,VERIFIED
CUS013383,RETAIL,SG,2021-06-19,VERIFIED
CUS013384,RETAIL,SG,2023-01-17,VERIFIED
CUS013385,RETAIL,IN,2022-11-21,VERIFIED
CUS013386,SME,IN,2023-04-10,VERIFIED
CUS013387,RETAIL,IN,2021-07-26,VERIFIED
CUS013388,RETAIL,IN,2021-09-12,VERIFIED
CUS013389,RETAIL,IN,2024-10-17,VERIFIED
CUS013390,SME,IN,2021-12-14,VERIFIED
CUS013391,RETAIL,IN,2024-11-21,VERIFIED
CUS013392,RETAIL,IN,2022-04-08,VERIFIED
CUS013393,SME,IN,2023-09-15,VERIFIED
CUS013394,RETAIL,SG,2022-12-25,VERIFIED
CUS013395,RETAIL,AE,2022-01-01,VERIFIED
CUS013396,RETAIL,SG,2024-02-08,VERIFIED
CUS013397,SME,AE,2024-06-29,REJECTED
CUS013398,RETAIL,AE,2022-10-30,VERIFIED
CUS013399,SME,IN,2021-10-16,VERIFIED
CUS013400,RETAIL,IN,2024-07-23,VERIFIED
CUS013401,SME,IN,2023-07-09,REJECTED
CUS013402,RETAIL,IN,2022-12-12,VERIFIED
CUS013403,RETAIL,IN,2024-02-18,VERIFIED
